,Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os,ScreenSize
1138,MSI,Gaming,16,3.78,11.75836829,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,481.3288499
1139,HP,Ultrabook,8,1.88,11.65883579,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,265.4785564
1140,Lenovo,2 in 1 Convertible,16,2.8,11.77531434,1,1,209.8006829,Intel Core i7,0,512,Intel,Windows,587.441912
1141,MSI,Gaming,8,2.4,11.0167977,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,338.9087954
1142,HP,2 in 1 Convertible,8,1.48,11.37128263,1,0,165.6321181,Intel Core i5,0,256,Intel,Windows,245.1355347
1143,HP,Workstation,8,2.59,11.68486936,0,1,141.2119981,Intel Core i7,0,256,Nvidia,Windows,365.739075
1144,HP,2 in 1 Convertible,8,1.48,11.47054726,1,0,220.8428241,Intel Core i7,0,256,Intel,Windows,326.8473796
1145,HP,Workstation,8,2,11.52464374,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,282.4239962
1146,HP,Ultrabook,8,1.26,11.71489846,0,0,176.2325736,Intel Core i7,0,256,Intel,Windows,222.0530427
1147,Dell,Notebook,8,2.18,10.89316762,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,307.8421558
1148,HP,Notebook,8,1.88,11.34010804,0,0,141.2119981,Intel Core i5,0,256,Intel,Windows,265.4785564
1149,Lenovo,2 in 1 Convertible,8,1.27,11.73303979,1,1,209.8006829,Intel Core i7,0,256,Intel,Windows,266.4468672
1150,Lenovo,Notebook,4,1.9,9.801561134,0,0,100.4546699,Intel Core i3,1000,0,Intel,Others,190.8638727
1151,HP,Notebook,4,1.86,9.669293165,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,186.8456859
1152,Lenovo,Notebook,8,2.32,10.37082262,0,0,141.2119981,Intel Core i5,1000,0,AMD,Others,327.6118356
1153,Dell,Gaming,8,2.62,11.06480418,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,369.975435
1154,Dell,Notebook,8,2.04,11.6945487,1,1,282.4239962,Intel Core i5,0,256,Nvidia,Windows,576.1449522
1155,HP,Notebook,4,1.91,10.14703195,0,0,141.2119981,AMD Processor,0,256,AMD,Windows,269.7149163
1156,MSI,Gaming,16,2.7,11.28396986,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,343.8063213
1157,Lenovo,Ultrabook,12,1.4,11.71579055,0,0,157.3505121,Intel Core i7,0,512,Intel,Windows,220.290717
1158,Lenovo,Notebook,8,2.5,10.64568075,0,0,141.2119981,Intel Core i5,0,0,AMD,Windows,353.0299952
1159,HP,2 in 1 Convertible,8,1.48,11.59675619,1,0,220.8428241,Intel Core i7,0,512,Intel,Windows,326.8473796
1160,Lenovo,Ultrabook,8,1.7,11.28811452,0,0,157.3505121,Intel Core i7,0,256,Intel,Windows,267.4958707
1161,MSI,Gaming,16,1.7,11.45373072,0,0,157.3505121,Intel Core i7,1000,256,Nvidia,Windows,267.4958707
1162,HP,Gaming,8,2.62,10.77684406,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,369.975435
1163,Lenovo,Notebook,8,2.2,10.10461124,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,221.0002737
1164,HP,Notebook,4,2.1,10.14305655,0,0,100.4546699,Intel Core i5,500,0,Intel,Others,210.9548067
1165,Dell,Gaming,8,2.62,11.28744719,0,0,282.4239962,Intel Core i7,1000,128,Nvidia,Windows,739.95087
1166,Lenovo,Notebook,8,1.95,11.21262005,0,1,141.2119981,Intel Core i5,0,256,Intel,Windows,275.3633963
1167,Lenovo,Notebook,4,2.2,10.12402932,0,0,141.2119981,Intel Core i3,1000,0,Nvidia,Windows,310.6663958
1168,HP,Notebook,2,1.44,9.493013923,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,161.1866931
1169,MSI,Gaming,8,2.2,10.70777173,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,310.6663958
1170,HP,Notebook,8,1.96,10.49618215,0,0,141.2119981,Intel Core i7,0,256,Intel,Windows,276.7755162
1171,HP,Notebook,16,2.1,11.03087387,0,0,141.2119981,Intel Core i7,0,512,Intel,Windows,296.545196
1172,Asus,Notebook,4,2.2,9.88635767,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,221.0002737
1173,Lenovo,Notebook,4,2.1,9.962013032,0,0,100.4546699,Intel Core i5,500,0,Intel,Others,210.9548067
1174,Lenovo,Notebook,8,2.2,10.53941655,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Others,310.6663958
1175,Asus,Notebook,4,2,10.620652,0,0,157.3505121,Intel Core i3,0,256,Intel,Windows,314.7010243
1176,Lenovo,Notebook,4,2.32,10.69094441,0,0,141.2119981,Intel Core i7,0,0,Intel,Windows,327.6118356
1177,Lenovo,Gaming,16,3.31,11.14951935,0,1,141.2119981,Intel Core i7,0,512,Nvidia,Windows,467.4117137
1178,MSI,Gaming,16,1.91,11.65035036,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,269.7149163
1179,HP,Notebook,4,2.07,10.45253339,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,207.9411666
1180,Lenovo,2 in 1 Convertible,8,1.36,11.3761816,1,1,209.8006829,Intel Core i5,0,256,Intel,Windows,285.3289287
1181,Lenovo,Ultrabook,6,1.54,10.69819082,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Windows,217.466477
1182,Dell,Notebook,8,1.98,10.77239592,0,0,141.2119981,Intel Core i7,0,256,Nvidia,Others,279.5997562
1183,Acer,Notebook,4,2.1,9.783703516,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,210.9548067
1184,HP,Notebook,6,2.18,10.65892197,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,307.8421558
1185,Asus,Gaming,8,2.591,10.78790612,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,365.880287
1186,Dell,2 in 1 Convertible,16,2.09,11.04798293,1,0,141.2119981,Intel Core i7,0,512,Intel,Windows,295.133076
1187,Acer,Notebook,4,2.23,10.51370085,0,0,141.2119981,Intel Core i5,0,256,Nvidia,Windows,314.9027557
1188,Dell,Ultrabook,8,1.23,10.97771698,1,0,276.0535301,Intel Core i5,0,256,Intel,Others,339.545842
1189,Acer,Gaming,16,4.2,11.83844306,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,534.8098332
1190,Lenovo,Gaming,8,2.4,10.68364511,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,Windows,338.9087954
1191,HP,Notebook,4,1.86,10.15970992,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,186.8456859
1192,Apple,Ultrabook,8,0.92,11.03431918,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac,208.3023034
1193,Dell,2 in 1 Convertible,8,1.6,11.06480418,1,1,165.6321181,Intel Core i5,0,256,Intel,Windows,265.0113889
1194,HP,Notebook,12,2.21,11.16623706,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,312.0785158
1195,Lenovo,Notebook,4,1.9,9.883643964,0,0,100.4546699,Intel Core i3,1000,0,AMD,Others,190.8638727
1196,Asus,Gaming,16,4.3,11.64878415,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,Windows,547.5434007
1197,Acer,Notebook,4,2.1,9.581363093,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Others,210.9548067
1198,MSI,Gaming,16,2.43,11.60061937,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,309.4256892
1199,Dell,Notebook,4,2.3,10.18816712,0,0,100.4546699,Intel Core i3,0,128,AMD,Windows,231.0457407
1200,Lenovo,Notebook,8,2.2,10.41969228,0,0,100.4546699,Intel Core i7,500,0,Nvidia,Others,221.0002737
1201,Dell,2 in 1 Convertible,16,2,11.13407502,1,0,141.2119981,Intel Core i7,0,512,Intel,Windows,282.4239962
1202,Dell,Ultrabook,16,1.2,11.8691331,1,0,276.0535301,Intel Core i7,0,512,Intel,Windows,331.2642361
1203,Asus,Gaming,8,2.2,11.03946499,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,310.6663958
1204,Dell,Notebook,8,2.36,10.76565826,0,0,141.2119981,Intel Core i5,0,256,AMD,Windows,333.2603155
1205,HP,Notebook,8,1.91,10.3368635,0,0,100.4546699,Intel Core i5,0,256,Intel,Windows,191.8684194
1206,Lenovo,Notebook,4,2.2,9.6760046,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,221.0002737
1207,Acer,Notebook,8,3.3,10.41969228,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,Windows,350.1731051
1208,Asus,Gaming,16,2.2,11.77899608,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,310.6663958
1209,Apple,Ultrabook,8,0.92,11.12939483,0,1,226.4155472,Other Intel Processor,0,0,Intel,Mac,208.3023034
1210,Asus,Notebook,16,2.2,11.4423605,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,310.6663958
1211,MSI,Gaming,16,2.43,11.55062759,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,309.4256892
1212,Dell,2 in 1 Convertible,8,2.191,10.8823158,1,1,141.2119981,Intel Core i5,0,256,Intel,Windows,309.3954878
1213,Asus,Gaming,16,2.9,11.55063273,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,369.2734563
1214,Acer,Netbook,2,1.3,9.134616325,0,0,135.0942112,Other Intel Processor,0,32,Intel,Others,175.6224746
1215,Acer,Notebook,4,3.3,10.36915178,0,0,106.1130621,Intel Core i3,1000,0,Nvidia,Windows,350.1731051
1216,Lenovo,Notebook,8,2.8,10.2652766,0,0,106.1130621,Intel Core i5,1000,0,Intel,Others,297.116574
1217,Lenovo,Gaming,8,2.6,11.12390677,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,367.151195
1218,Acer,2 in 1 Convertible,8,1.2,11.0222083,1,1,157.3505121,Intel Core i7,0,256,Intel,Windows,188.8206146
1219,Lenovo,Notebook,8,2.3,11.30793023,0,1,141.2119981,Intel Core i7,0,256,Intel,Windows,324.7875956
1220,MSI,Gaming,8,2.2,11.27272655,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,310.6663958
1221,HP,Notebook,6,2.1,10.24654946,0,0,141.2119981,AMD Processor,1000,0,AMD,Windows,296.545196
1222,Dell,Ultrabook,8,1.26,11.4217785,1,0,176.2325736,Intel Core i5,0,256,Intel,Windows,222.0530427
1223,Dell,2 in 1 Convertible,4,2.08,10.20800904,1,0,146.860478,Intel Core i3,500,0,Intel,Windows,305.4697943
1224,Asus,Notebook,4,2.65,9.708902303,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,266.2048751
1225,Dell,Ultrabook,8,1.29,11.27332931,1,0,276.0535301,Intel Core i7,0,256,Intel,Windows,356.1090538
1226,Dell,Notebook,4,2.18,10.23296038,0,0,100.4546699,Intel Core i5,1000,0,Intel,Others,218.9911803
1227,Lenovo,Gaming,16,2.6,10.91190376,1,1,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,367.151195
1228,MSI,Gaming,8,2.2,11.0222083,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,310.6663958
1229,Lenovo,Netbook,16,1.3,11.38409159,1,1,176.2325736,Intel Core i7,0,512,Intel,Windows,229.1023457
1230,Razer,Gaming,16,1.95,12.13579352,0,0,157.3505121,Intel Core i7,0,1000,Nvidia,Windows,306.8334987
1231,Dell,Notebook,8,2.3,10.12618512,1,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,231.0457407
1232,MSI,Gaming,16,2.7,11.35206915,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,Windows,343.8063213
1233,Apple,Ultrabook,4,1.08,10.8414521,0,0,135.0942112,Intel Core i5,0,0,Intel,Mac,145.9017481
1234,HP,Notebook,4,2.1,10.14517176,0,0,141.2119981,Intel Core i3,1000,0,Intel,Windows,296.545196
1235,HP,Ultrabook,8,1.54,11.6709506,0,0,209.8006829,Intel Core i7,0,256,Intel,Windows,323.0930516
1236,Dell,Notebook,4,2.24,10.57814892,0,0,100.4546699,Intel Core i5,500,0,Intel,Windows,225.0184605
1237,MSI,Gaming,8,2.3,11.03946499,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,324.7875956
1238,Lenovo,Notebook,16,1.4,11.28811452,0,1,165.6321181,Intel Core i7,0,512,Intel,Windows,231.8849653
1239,Lenovo,Notebook,6,2.2,10.36843246,0,0,141.2119981,AMD Processor,0,256,AMD,Windows,310.6663958
1240,Asus,Ultrabook,8,1.45,11.13017638,0,0,165.6321181,Intel Core i7,0,256,Intel,Windows,240.1665712
1241,Acer,Notebook,4,2.4,9.866652599,0,0,100.4546699,Intel Core i3,500,0,Intel,Others,241.0912077
1242,Dell,2 in 1 Convertible,16,2.77,11.47054726,1,0,127.3356746,Intel Core i7,0,512,Nvidia,Windows,352.7198186
1243,HP,Notebook,4,1.54,10.97861739,0,0,157.3505121,Intel Core i5,0,256,Intel,Windows,242.3197887
1244,Asus,Gaming,16,2.5,11.35331993,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,353.0299952
1245,Dell,Notebook,4,1.6,10.74978491,0,0,111.9352036,Intel Core i5,500,0,Intel,Windows,179.0963257
1246,Asus,Gaming,16,2.34,11.72703634,0,1,141.2119981,Intel Core i7,1000,256,Nvidia,Windows,330.4360755
1247,Lenovo,Notebook,8,2.3,10.32644674,0,1,141.2119981,Intel Core i5,0,256,Intel,Others,324.7875956
1248,Dell,2 in 1 Convertible,8,1.24,11.47829924,1,0,276.0535301,Intel Core i5,0,256,Intel,Windows,342.3063773
1249,Dell,Notebook,4,2.2,9.756304542,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others,221.0002737
1250,HP,Notebook,4,1.86,9.964522443,0,0,100.4546699,AMD Processor,500,0,AMD,Windows,186.8456859
1251,Lenovo,Notebook,6,2.4,10.31944146,0,0,141.2119981,Intel Core i3,0,128,Nvidia,Windows,338.9087954
1252,Lenovo,Notebook,8,1.9,10.95284237,0,1,157.3505121,Intel Core i5,0,256,Intel,Windows,298.9659731
1253,Dell,Notebook,4,2.2,10.07136307,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,221.0002737
1254,Asus,Notebook,4,2,9.801561134,0,0,100.4546699,Other Intel Processor,1000,0,Intel,Windows,200.9093397
1255,Asus,Gaming,16,4,11.52517019,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,Windows,509.3426983
1256,Dell,Notebook,4,2.29,10.16996642,0,0,100.4546699,Intel Core i3,500,0,Intel,Windows,230.041194
1257,Lenovo,Notebook,8,2.32,10.77238474,0,0,141.2119981,Intel Core i7,0,0,AMD,Windows,327.6118356
1258,MSI,Gaming,8,2.4,11.08951714,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,Windows,338.9087954
1259,Lenovo,2 in 1 Convertible,4,1.8,10.70060667,1,0,157.3505121,Intel Core i5,0,128,Intel,Windows,283.2309219
1260,Asus,Ultrabook,8,1.2,10.56723476,0,1,165.6321181,Other Intel Processor,0,512,Intel,Windows,198.7585417
1261,Dell,Notebook,6,2.3,10.10461124,0,0,100.4546699,Intel Core i3,1000,0,Intel,Windows,231.0457407
1262,Acer,Notebook,4,2.4,9.641987714,0,0,100.4546699,Other Intel Processor,500,0,Intel,Others,241.0912077
1263,Dell,Notebook,2,2.2,9.913097231,0,0,100.4546699,Other Intel Processor,500,0,Intel,Windows,221.0002737
1264,Lenovo,Notebook,8,2.6,10.77684406,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,Windows,367.151195
1265,HP,Notebook,6,2.04,10.28546112,0,0,141.2119981,AMD Processor,0,0,AMD,Windows,288.0724761
1266,Dell,Notebook,8,2.3,10.66763236,0,0,100.4546699,Intel Core i7,1000,0,AMD,Others,231.0457407
1267,HP,Netbook,2,1.17,9.317895278,0,0,135.0942112,Other Intel Processor,0,0,Intel,Windows,158.0602271
1268,Asus,Notebook,4,2.2,10.55525658,0,0,100.4546699,Intel Core i7,500,0,Nvidia,Windows,221.0002737
1269,Lenovo,2 in 1 Convertible,4,1.8,10.43389931,1,1,157.3505121,Intel Core i7,0,128,Intel,Windows,283.2309219
1270,Lenovo,2 in 1 Convertible,16,1.3,11.28811452,1,1,276.0535301,Intel Core i7,0,512,Intel,Windows,358.8695891
1271,Lenovo,Notebook,2,1.5,9.40928303,0,0,111.9352036,Other Intel Processor,0,0,Intel,Windows,167.9028053
1272,HP,Notebook,6,2.19,10.61412882,0,0,100.4546699,Intel Core i7,1000,0,AMD,Windows,219.995727
